Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                                 101             void std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> >::_M_realloc_insert<SetTrie<int, EncodedOperator*>::Node* const&>(__gnu_cxx::__normal_iterator<SetTrie<int, EncodedOperator*>::Node**, std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> > >, SetTrie<int, EncodedOperator*>::Node* const&) [155]
                0.00    0.00      58/58          ground(Problem&, bool, bool) [9]
[155]    0.0    0.00    0.00      58+101     void std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> >::_M_realloc_insert<SetTrie<int, EncodedOperator*>::Node* const&>(__gnu_cxx::__normal_iterator<SetTrie<int, EncodedOperator*>::Node**, std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> > >, SetTrie<int, EncodedOperator*>::Node* const&) [155]
                0.00    0.00      58/58          void std::vector<EncodedOperator*, std::allocator<EncodedOperator*> >::_M_realloc_insert<EncodedOperator* const&>(__gnu_cxx::__normal_iterator<EncodedOperator**, std::vector<EncodedOperator*, std::allocator<EncodedOperator*> > >, EncodedOperator* const&) [154]
                                 101             void std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> >::_M_realloc_insert<SetTrie<int, EncodedOperator*>::Node* const&>(__gnu_cxx::__normal_iterator<SetTrie<int, EncodedOperator*>::Node**, std::vector<SetTrie<int, EncodedOperator*>::Node*, std::allocator<SetTrie<int, EncodedOperator*>::Node*> > >, SetTrie<int, EncodedOperator*>::Node* const&) [155]
-----------------------------------------------
                0.00    0.00      24/54          void std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > >::_M_realloc_insert<std::__detail::_State<char> >(__gnu_cxx::__normal_iterator<std::__detail::_State<char>*, std::vector<std::__detail::_State<char>, std::allocator<std::__detail::_State<char> > > >, std::__detail::_State<char>&&) [116]
                0.00    0.00      30/54          std::_Sp_counted_ptr_inplace<std::__detail::_NFA<std::__cxx11::regex_traits<char> >, std::allocator<std::__detail::_NFA<std::__cxx11::regex_traits<char> > >, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [174]
[156]    0.0    0.00    0.00      54         std::_Function_handler<bool (char), std::__detail::_AnyMatcher<std::__cxx11::regex_traits<char>, true, false, false> >::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) [156]
-----------------------------------------------
                0.00    0.00       1/51          TraversePDDLProblem::visit_goal_stmt(GoalStmt*) [295]
                0.00    0.00       1/51          TraversePDDLProblem::visit_init_stmt(InitStmt*) <cycle 2> [296]
                0.00    0.00       2/51          Problem::~Problem() [301]
                0.00    0.00       2/51          TraversePDDLProblem::~TraversePDDLProblem() [298]
                0.00    0.00       3/51          void std::vector<Action, std::allocator<Action> >::_M_realloc_insert<Action const&>(__gnu_cxx::__normal_iterator<Action*, std::vector<Action, std::allocator<Action> > >, Action const&) [265]
                0.00    0.00       4/51          Action::~Action() [245]
                0.00    0.00       4/51          std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Action> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::~_Hashtable() [318]
                0.00    0.00       4/51          TraversePDDLDomain::~TraversePDDLDomain() [294]
                0.00    0.00       4/51          TraversePDDLDomain::visit_precondition_stmt(PreconditionStmt*) [244]
                0.00    0.00       4/51          TraversePDDLProblem::visit_problem_def(ProblemDef*) <cycle 2> [297]
                0.00    0.00       4/51          _ground_actions(std::vector<Action, std::allocator<Action> >&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::unordered_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [10]
                0.00    0.00       6/51          TraversePDDLDomain::visit_domain_def(DomainDef*) <cycle 2> [291]
                0.00    0.00      12/51          TraversePDDLDomain::visit_action_stmt(ActionStmt*) <cycle 2> [242]
[157]    0.0    0.00    0.00      51         std::vector<Predicate, std::allocator<Predicate> >::~vector() [157]
-----------------------------------------------
                0.00    0.00       2/46          main [1]
                0.00    0.00       2/46          TraversePDDLDomain::visit_domain_def(DomainDef*) <cycle 2> [291]
                0.00    0.00       6/46          TraversePDDLProblem::visit_problem_def(ProblemDef*) <cycle 2> [297]
                0.00    0.00      12/46          TraversePDDLDomain::visit_action_stmt(ActionStmt*) <cycle 2> [242]
                0.00    0.00      24/46          Action::Action(Action const&) [185]
[158]    0.0    0.00    0.00      46         std::vector<Predicate, std::allocator<Predicate> >::vector(std::vector<Predicate, std::allocator<Predicate> > const&) [158]
                0.00    0.00     355/249066      frame_dummy [47]
                0.00    0.00     355/1507        std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > >::vector(std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<Type*, std::allocator<Type*> > > > > const&) [68]
-----------------------------------------------
                0.00    0.00      15/45          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_bracket_matcher<false, false>(bool) [38]
                0.00    0.00      30/45          void std::__detail::_Compiler<std::__cxx11::regex_traits<char> >::_M_insert_character_class_matcher<false, false>() [37]
[159]    0.0    0.00    0.00      45         std::__detail::_BracketMatcher<std::__cxx11::regex_traits<char>, false, false>::_M_ready() [159]
                0.00    0.00   10455/249066      frame_dummy [47]
-----------------------------------------------
                0.00    0.00      43/43          _ground_action(Action&, std::unordered_map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::unordered_set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >) [11]
[160]    0.0    0.00    0.00      43         void std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_realloc_insert<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(__gnu_cxx::__normal_iterator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::vector<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [160]
                0.00    0.00      86/249066      frame_dummy [47]
-----------------------------------------------
                0.00    0.00       5/43          TraversePDDLProblem::add_goal(std::vector<Predicate, std::allocator<Predicate> >&, Formula&) [229]
                0.00    0.00       7/43          TraversePDDLDomain::visit_predicates_stmt(PredicatesStmt*) <cycle 2> [292]
                0.00    0.00      14/43          TraversePDDLDomain::add_effect(Effect&, Formula&) [196]
                0.00    0.00      17/43          TraversePDDLDomain::add_precond(std::vector<Predicate, std::allocator<Predicate> >&, Formula&) [190]
[161]    0.0    0.00    0.00      43         std::__detail::_Map_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, Predicate> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [161]
